,Valid loss,Learning rate,Train acc,Train f1_macro,Train coh,Train sum,valid acc,valid f1_macro,valid coh,valid sum,Train loss
0,5.82191276550293,0.0010000000474974513,0.06123143807053566,0.028014155104756355,0.05078593268990517,0.14003153145313263,0.045219287276268005,0.01899687387049198,0.03838182985782623,0.10259798914194107,4.57344913482666
1,3.6540451049804688,0.0010000000474974513,0.13165780901908875,0.09511607885360718,0.12405277788639069,0.3508266806602478,0.1408335566520691,0.09214694797992706,0.1347193717956543,0.36769986152648926,3.683854341506958
2,4.4979352951049805,0.0010000000474974513,0.19888298213481903,0.16397976875305176,0.19264265894889832,0.5555053949356079,0.09724870324134827,0.05614965036511421,0.09146957099437714,0.24486792087554932,3.1966540813446045
3,2.8517370223999023,0.0010000000474974513,0.25575533509254456,0.22536273300647736,0.2502887547016144,0.7314068078994751,0.2792154848575592,0.2148069441318512,0.2740090787410736,0.7680314779281616,2.8602423667907715
4,4.123953342437744,0.0010000000474974513,0.308949738740921,0.28045180439949036,0.3040877878665924,0.8934893608093262,0.14655406773090363,0.10743315517902374,0.14093326032161713,0.3949204981327057,2.598283290863037
5,7.095126628875732,0.0010000000474974513,0.35070154070854187,0.32673710584640503,0.34617775678634644,1.0236164331436157,0.13402342796325684,0.09407249838113785,0.12762124836444855,0.35571715235710144,2.41540265083313
6,4.983247756958008,0.0010000000474974513,0.38148754835128784,0.35905927419662476,0.3772391974925995,1.1177860498428345,0.14682647585868835,0.12366980314254761,0.14153410494327545,0.4120303690433502,2.2586584091186523
7,2.694735050201416,0.0010000000474974513,0.4132270812988281,0.39092209935188293,0.40922462940216064,1.2133737802505493,0.3053663969039917,0.2572741210460663,0.3005356192588806,0.8631761074066162,2.1528470516204834
8,3.837428092956543,0.0010000000474974513,0.44060754776000977,0.41922277212142944,0.4368022680282593,1.2966326475143433,0.19368019700050354,0.15859179198741913,0.18872061371803284,0.5409926176071167,2.0284674167633057
9,3.7307937145233154,0.0010000000474974513,0.4565454423427582,0.43730753660202026,0.45288535952568054,1.346738338470459,0.24325796961784363,0.20480623841285706,0.23833970725536346,0.6864039301872253,1.9446901082992554
10,2.922577381134033,0.0010000000474974513,0.48644599318504333,0.46627938747406006,0.48299315571784973,1.4357185363769531,0.30019068717956543,0.25427085161209106,0.29531529545783997,0.8497768044471741,1.845138430595398
11,5.357565879821777,0.0010000000474974513,0.5043590664863586,0.4871509075164795,0.5010297298431396,1.4925397634506226,0.20130755007266998,0.15513384342193604,0.19616694748401642,0.5526083111763,1.7724193334579468
12,19.687929153442383,0.0010000000474974513,0.5168232917785645,0.49860429763793945,0.5135715007781982,1.5289990901947021,0.11168619245290756,0.1033322662115097,0.10650912672281265,0.3215275704860687,1.6982800960540771
13,3.636014223098755,9.999999747378752e-05,0.5339872241020203,0.5173045992851257,0.5308645367622375,1.5821563005447388,0.2457096129655838,0.21367356181144714,0.24075676500797272,0.7001399397850037,1.654970645904541
14,1.5216723680496216,9.999999747378752e-05,0.6168097257614136,0.6039642095565796,0.6142306327819824,1.8350045680999756,0.5984745025634766,0.5806941986083984,0.5958285927772522,1.774997353553772,1.4009982347488403
15,1.4571503400802612,9.999999747378752e-05,0.63724285364151,0.6242642402648926,0.6348139643669128,1.8963210582733154,0.6221737861633301,0.607716977596283,0.6196370124816895,1.8495278358459473,1.3468564748764038
16,1.4216959476470947,9.999999747378752e-05,0.6452799439430237,0.6327304244041443,0.6429058313369751,1.920916199684143,0.6379733085632324,0.620671808719635,0.6355164647102356,1.894161581993103,1.3261451721191406
17,1.4347292184829712,9.999999747378752e-05,0.6519547700881958,0.6400377750396729,0.6496332883834839,1.9416258335113525,0.6273494958877563,0.6098136901855469,0.6248804330825806,1.8620436191558838,1.3044564723968506
18,1.4562568664550781,9.999999747378752e-05,0.6539300084114075,0.6409119963645935,0.6516203284263611,1.9464623928070068,0.6208117604255676,0.6065651774406433,0.6182939410209656,1.8456709384918213,1.2919816970825195
19,1.6105486154556274,9.999999747378752e-05,0.6517504453659058,0.6392630934715271,0.6494239568710327,1.9404375553131104,0.5627894401550293,0.5417832732200623,0.5599103569984436,1.6644830703735352,1.28302001953125
20,1.38119637966156,9.999999747378752e-05,0.660059928894043,0.6482968926429749,0.6577895879745483,1.966146469116211,0.6475074887275696,0.6317969560623169,0.6451661586761475,1.9244706630706787,1.273332118988037
21,1.4175851345062256,9.999999747378752e-05,0.6589020490646362,0.6464903354644775,0.6566286683082581,1.9620211124420166,0.6314355731010437,0.6189057230949402,0.6290034055709839,1.8793447017669678,1.268592357635498
22,1.3751894235610962,9.999999747378752e-05,0.656654417514801,0.6440955400466919,0.6543627381324768,1.9551126956939697,0.6469627022743225,0.6315433382987976,0.6445980072021484,1.9231040477752686,1.258296012878418
23,1.382222294807434,9.999999747378752e-05,0.6618989109992981,0.6503575444221497,0.6596457362174988,1.9719022512435913,0.6442386507987976,0.6278665065765381,0.6418826580047607,1.9139878749847412,1.245851993560791
24,1.3983644247055054,9.999999747378752e-05,0.6661899089813232,0.6538888216018677,0.663966953754425,1.9840456247329712,0.6224461793899536,0.600902259349823,0.6199313998222351,1.8432798385620117,1.2347157001495361
25,1.3443623781204224,9.999999747378752e-05,0.6651682257652283,0.6529165506362915,0.6629418134689331,1.981026530265808,0.6532279849052429,0.6374742984771729,0.6509247422218323,1.941627025604248,1.231903076171875
26,4.7165374755859375,9.999999747378752e-05,0.6736820340156555,0.6627448797225952,0.6715089678764343,2.0079360008239746,0.38599836826324463,0.37736430764198303,0.3820595443248749,1.1454222202301025,1.213852882385254
27,1.3712191581726074,9.999999747378752e-05,0.6697997450828552,0.6590311527252197,0.667604923248291,1.9964357614517212,0.6327975988388062,0.6121353507041931,0.6303619742393494,1.8752949237823486,1.2127150297164917
28,2.903759002685547,9.999999747378752e-05,0.6700721979141235,0.6598288416862488,0.6678736805915833,1.9977747201919556,0.33832743763923645,0.30118343234062195,0.3341919481754303,0.9737027883529663,1.2024822235107422
29,1.3697636127471924,9.999999747378752e-05,0.6732733845710754,0.6610404253005981,0.6711006760597229,2.0054144859313965,0.635521650314331,0.619146466255188,0.6331174373626709,1.88778555393219,1.1992518901824951
