,Valid loss,Learning rate,Train acc,Train f1_macro,Train coh,Train sum,valid acc,valid f1_macro,valid coh,valid sum,Train loss
0,3.562636375427246,0.0010000000474974513,0.1430322825908661,0.12107513099908829,0.13707615435123444,0.401183545589447,0.17951512336730957,0.13464955985546112,0.1735943704843521,0.4877590537071228,4.04320764541626
1,4.06442403793335,0.0010000000474974513,0.3346955478191376,0.30190712213516235,0.3300471603870392,0.9666498303413391,0.16371561586856842,0.12141872197389603,0.1579383760690689,0.44307270646095276,2.8958380222320557
2,2.2988805770874023,0.0010000000474974513,0.4609045088291168,0.4302005171775818,0.45719993114471436,1.3483049869537354,0.41242167353630066,0.374615341424942,0.4085319936275482,1.1955690383911133,2.2650835514068604
3,2.745077133178711,0.0010000000474974513,0.5455660223960876,0.5181489586830139,0.5424731969833374,1.606188178062439,0.3435031473636627,0.30368050932884216,0.339335173368454,0.9865188002586365,1.8550314903259277
4,2.3973190784454346,0.0010000000474974513,0.605571448802948,0.5852135419845581,0.6029277443885803,1.7937127351760864,0.44837918877601624,0.41702815890312195,0.44457483291625977,1.309982180595398,1.569567322731018
5,2.9805548191070557,0.0010000000474974513,0.6635335683822632,0.6466819643974304,0.6612980961799622,1.9715136289596558,0.36529555916786194,0.32898998260498047,0.36112454533576965,1.0554101467132568,1.357064127922058
6,3.798532009124756,0.0010000000474974513,0.7014030814170837,0.6889768242835999,0.6994268298149109,2.0898067951202393,0.25687822699546814,0.2477474957704544,0.25233525037765503,0.7569609880447388,1.1960464715957642
7,1.9529545307159424,0.0010000000474974513,0.732733964920044,0.7218015193939209,0.7309691905975342,2.185504674911499,0.5589757561683655,0.5289258360862732,0.5560288429260254,1.643930435180664,1.0699172019958496
8,2.4950523376464844,0.0010000000474974513,0.750102162361145,0.7392359375953674,0.7484586238861084,2.2377967834472656,0.48460909724235535,0.47509992122650146,0.4812622368335724,1.4409712553024292,0.9809502363204956
9,3.1639819145202637,0.0010000000474974513,0.7727149128913879,0.7634420394897461,0.7712244391441345,2.3073813915252686,0.3514028787612915,0.3401718735694885,0.3470795154571533,1.0386543273925781,0.8993423581123352
10,1.9235856533050537,0.0010000000474974513,0.7914453148841858,0.7851487398147583,0.7900779247283936,2.3666720390319824,0.5584309697151184,0.5419297218322754,0.5555277466773987,1.6558884382247925,0.8300512433052063
11,2.7076985836029053,0.0010000000474974513,0.8086091876029968,0.801436185836792,0.8073557019233704,2.417401075363159,0.46935439109802246,0.4512265622615814,0.4657864272594452,1.3863674402236938,0.7699210047721863
12,1.4394490718841553,0.0010000000474974513,0.8164418935775757,0.8097856044769287,0.8152413368225098,2.4414689540863037,0.6785616874694824,0.6651623249053955,0.6765069961547852,2.020231008529663,0.7315818071365356
13,1.9307465553283691,0.0010000000474974513,0.8293828964233398,0.8244689106941223,0.8282685279846191,2.4821202754974365,0.5633342266082764,0.5564203262329102,0.5606375336647034,1.6803920269012451,0.6828244924545288
14,2.2221150398254395,0.0010000000474974513,0.8355128765106201,0.831722617149353,0.8344388008117676,2.501674175262451,0.5197494029998779,0.4860706627368927,0.5165610909461975,1.522381067276001,0.6620433330535889
15,2.168273448944092,0.0010000000474974513,0.8414384722709656,0.8364940285682678,0.8404033184051514,2.5183358192443848,0.5347316861152649,0.5144878625869751,0.531535804271698,1.580755352973938,0.6289541125297546
16,1.4393678903579712,0.0010000000474974513,0.855469286441803,0.8516559600830078,0.8545239567756653,2.5616493225097656,0.6717515587806702,0.6557835340499878,0.6696007251739502,1.997135877609253,0.5982520580291748
17,2.573862075805664,0.0010000000474974513,0.8593515753746033,0.8556010723114014,0.858435332775116,2.57338809967041,0.4652683138847351,0.4375469982624054,0.4616920053958893,1.3645073175430298,0.5739379525184631
18,1.6123713254928589,9.999999747378752e-05,0.8622122406959534,0.8584080338478088,0.8613125085830688,2.581932783126831,0.6412421464920044,0.619996964931488,0.6389061212539673,1.9001452922821045,0.5487036108970642
19,0.5207557678222656,9.999999747378752e-05,0.9288244247436523,0.9280567169189453,0.9283609390258789,2.7852420806884766,0.868155837059021,0.8636903166770935,0.8672990202903748,2.5991451740264893,0.33744069933891296
20,0.528281033039093,9.999999747378752e-05,0.9472143054008484,0.9474707245826721,0.9468709826469421,2.8415560722351074,0.8689730167388916,0.8644571304321289,0.8681184649467468,2.601548671722412,0.2740962505340576
21,0.5177369713783264,9.999999747378752e-05,0.9568178653717041,0.9576020836830139,0.9565370082855225,2.8709568977355957,0.8736039400100708,0.8680559396743774,0.8727802634239197,2.6144402027130127,0.25029611587524414
22,0.5118865966796875,9.999999747378752e-05,0.9613812565803528,0.962562084197998,0.9611300230026245,2.88507342338562,0.8774176239967346,0.8731774091720581,0.8766169548034668,2.627211809158325,0.23509743809700012
23,0.5060070753097534,9.999999747378752e-05,0.9636289477348328,0.9642941951751709,0.9633921980857849,2.891315221786499,0.8755107522010803,0.8719751238822937,0.8747009634971619,2.6221868991851807,0.2180519700050354
24,0.49203503131866455,9.999999747378752e-05,0.9675793647766113,0.9687575101852417,0.967368483543396,2.903705358505249,0.8842277526855469,0.8803443908691406,0.8834758400917053,2.648047924041748,0.21028466522693634
25,0.5090819001197815,9.999999747378752e-05,0.9674431085586548,0.9684127569198608,0.9672313928604126,2.9030873775482178,0.8817760944366455,0.8769548535346985,0.8810070157051086,2.639738082885742,0.2020426243543625
26,0.5979000329971313,9.999999747378752e-05,0.9718703031539917,0.9729808568954468,0.9716871976852417,2.9165384769439697,0.8520839214324951,0.8474696278572083,0.8511196970939636,2.550673246383667,0.19176745414733887
27,0.5601792931556702,9.999999747378752e-05,0.9705762267112732,0.9715707898139954,0.9703847765922546,2.912531852722168,0.8689730167388916,0.8647462725639343,0.8681159615516663,2.601835250854492,0.1886916309595108
28,0.5049976110458374,9.999999747378752e-05,0.9735049605369568,0.9748780727386475,0.9733325242996216,2.921715497970581,0.8839552998542786,0.8793002367019653,0.8832012414932251,2.646456718444824,0.1819218397140503
29,0.5319083333015442,9.999999747378752e-05,0.9743903875350952,0.9759252071380615,0.9742237329483032,2.92453932762146,0.8749659657478333,0.8717643618583679,0.8741509318351746,2.6208813190460205,0.1808604747056961
30,0.5851629972457886,9.999999747378752e-06,0.9747990965843201,0.9766265153884888,0.9746352434158325,2.926060914993286,0.8648869395256042,0.8590867519378662,0.8640074133872986,2.5879809856414795,0.1703341156244278
