,Valid loss,Learning rate,Train acc,Train f1_macro,Train coh,Train sum,valid acc,valid f1_macro,valid coh,valid sum,Train loss
0,1.5320321321487427,0.0010000000474974513,0.5322163105010986,0.5121278166770935,0.5288517475128174,1.5731959342956543,0.5889403223991394,0.5597845911979675,0.5862176418304443,1.7349425554275513,2.084867477416992
1,1.3842122554779053,0.0010000000474974513,0.8451845645904541,0.8370447158813477,0.8441682457923889,2.526397466659546,0.6183601021766663,0.6059858202934265,0.615829586982727,1.8401755094528198,0.5985082983970642
2,1.4357861280441284,0.0010000000474974513,0.9035553932189941,0.9007380604743958,0.9029253125190735,2.707218647003174,0.6050122380256653,0.5775697827339172,0.6024491190910339,1.7850311994552612,0.3657870888710022
3,0.9106169939041138,0.0010000000474974513,0.9225582480430603,0.9199111461639404,0.9220528602600098,2.7645223140716553,0.7398529052734375,0.7173324227333069,0.7381181120872498,2.195303440093994,0.299427330493927
4,0.836894154548645,0.0010000000474974513,0.9351586699485779,0.9337149262428284,0.9347366094589233,2.803610324859619,0.7611005306243896,0.7455527186393738,0.7595104575157166,2.2661635875701904,0.2526727020740509
5,1.6122806072235107,0.0010000000474974513,0.9359760284423828,0.9347531795501709,0.9355586767196655,2.8062877655029297,0.5794061422348022,0.5732539296150208,0.5764612555503845,1.7291213274002075,0.24378475546836853
6,0.9397284388542175,0.0010000000474974513,0.9470780491828918,0.9472326040267944,0.9467331767082214,2.8410439491271973,0.7191500663757324,0.713269054889679,0.7173344492912292,2.1497535705566406,0.20049640536308289
7,3.173602342605591,0.0010000000474974513,0.9478954076766968,0.9479146599769592,0.9475562572479248,2.8433663845062256,0.33451375365257263,0.34786343574523926,0.3295958936214447,1.0119731426239014,0.20689702033996582
8,1.0356372594833374,0.0010000000474974513,0.9412205219268799,0.941303014755249,0.9408373236656189,2.8233609199523926,0.7164260149002075,0.7012932300567627,0.7145580053329468,2.132277250289917,0.229657843708992
9,1.0646538734436035,0.0010000000474974513,0.9474866986274719,0.9480541348457336,0.9471451044082642,2.8426859378814697,0.7030781507492065,0.6834095120429993,0.7011212110519409,2.087608814239502,0.20767085254192352
10,0.5352963805198669,0.0010000000474974513,0.9530037045478821,0.9524236917495728,0.9526973962783813,2.8581247329711914,0.8512666821479797,0.8441482782363892,0.8502912521362305,2.545706272125244,0.18001297116279602
11,0.5894629955291748,0.0010000000474974513,0.9630840420722961,0.963705837726593,0.9628438353538513,2.8896336555480957,0.8444565534591675,0.8364018201828003,0.8434279561042786,2.5242862701416016,0.14818134903907776
12,0.989717423915863,0.0010000000474974513,0.957635223865509,0.958213210105896,0.9573593139648438,2.8732078075408936,0.7330427765846252,0.7279544472694397,0.7312875986099243,2.1922848224639893,0.17300540208816528
13,0.8204208016395569,0.0010000000474974513,0.9628115892410278,0.9628377556800842,0.9625694155693054,2.888218879699707,0.7741760015487671,0.7563706040382385,0.7727108597755432,2.303257465362549,0.15209195017814636
14,0.5892629623413086,0.0010000000474974513,0.9627435207366943,0.9641954898834229,0.962501049041748,2.8894400596618652,0.8471806049346924,0.8423464894294739,0.84617018699646,2.5356972217559814,0.1615017205476761
